Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
1800880,PEAR,0.9,SI1,G,EX,VG,VG,N,8.94,5.22,3.29,5304.37
1672772,ROUND,0.5,VS2,G,VG,VG,VG,N,5.02,5.07,3.11,2447.64
1789289,PRINCESS,0.5,SI1,F,EX,EX,GD,N,4.5,4.45,3.15,1678.34
1748136,PRINCESS,0.4,IF,G,EX,EX,VG,N,4.04,4.03,2.93,1437.21
1667474,PRINCESS,0.51,VS2,G,EX,EX,VG,N,4.5,4.42,3.15,1658.8
1657906,OVAL,0.5,VS2,J,EX,VG,VG,N,6.9,4.36,2.58,1308.87
1787260,ROUND,0.5,SI2,F,EX,EX,EX,N,5.04,5.07,3.2,2048.45
1796829,ROUND,0.4,VVS2,I,EX,EX,VG,N,4.76,4.78,2.89,1496.8
1741306,EMERALD,0.32,VS1,D,EX,VG,VG,N,4.79,3.16,2.13,1032.39
1632746,CUSHION,0.59,VS2,F,VG,EX,VG,N,5.05,4.55,3.13,1770.93
1799738,EMERALD,0.42,VVS1,K,EX,EX,GD,F,5.01,3.67,2.41,903.73
1670593,ROUND,0.5,SI1,E,VG,VG,VG,F,4.95,5.01,3.19,2080.06
1796057,OVAL,0.3,VS2,E,EX,EX,VG,M,5.36,3.77,2.37,964.69
1775103,ROUND,0.31,VS2,H,EX,EX,EX,F,4.32,4.33,2.7,1082.46
1604260,CUSHION,0.51,SI2,FANCY,EX,VG,VG,N,4.63,4.49,2.93,1044.18
1757750,ROUND,0.5,SI2,E,EX,EX,VG,N,5.08,5.12,3.12,2033.24
1755262,ROUND,0.5,SI1,E,VG,VG,GD,N,4.96,5.02,3.17,1975.61
210467-163,PEAR,1.2,SI2,I,GD,EX,VG,N,8.71,5.72,3.73,5280.42
1794664,OVAL,0.41,VVS1,E,EX,EX,EX,F,6.55,4.13,2.42,1621.94
1631462,OVAL,0.74,VS2,N,EX,EX,VG,N,7.24,4.99,3.08,1145.58
1795875,HEART,0.3,VS1,H,EX,EX,GD,F,3.88,4.59,2.73,998.15
1585630,CUSHION,0.81,SI1,I,EX,EX,EX,N,5.25,5.23,3.53,2193.05
1797564,PRINCESS,0.35,VVS1,D,EX,EX,VG,N,4.0,3.93,2.82,1256.62
1787680,ROUND,0.35,SI1,E,EX,EX,VG,N,4.46,4.52,2.82,1162.67
1795979,OVAL,0.72,VS2,K,EX,EX,VG,N,6.93,5.15,3.22,2061.07
1767978,HEART,0.3,SI1,F,EX,VG,VG,N,4.03,4.69,2.75,927.17
210031-483,CUSHION,1.02,VVS2,FANCY,EX,EX,VG,N,5.72,5.54,3.69,3325.5
203221-1603,PEAR,1.01,SI2,E,EX,VG,VG,VSL,9.13,5.45,3.42,4115.6
1608430,CUSHION,0.57,VVS1,L,EX,EX,VG,N,4.84,4.55,3.05,981.59
1785024,EMERALD,0.5,VS1,J,VG,VG,GD,F,5.8,3.71,2.19,1310.61
1767869,EMERALD,0.3,VVS1,D,EX,EX,GD,N,4.49,3.36,2.22,1033.64
1653574,ROUND,0.5,SI2,I,VG,VG,VG,N,5.04,5.09,3.11,1533.73
1625807,ROUND,0.59,VS2,L,EX,EX,EX,N,5.33,5.37,3.36,1474.06
200683-152,CUSHION,1.0,SI2,FANCY,EX,EX,VG,N,5.51,5.48,3.72,2267.65
1797392,OVAL,0.5,VS1,G,VG,EX,VG,ST,6.39,4.34,2.75,1652.03
1665998,OVAL,0.8,SI2,L,EX,EX,VG,F,6.98,5.17,3.24,1319.66
1752594,ROUND,0.5,SI1,J,VG,VG,GD,N,5.18,5.24,3.03,1527.02
1799795,EMERALD,0.31,VVS1,D,EX,VG,VG,N,4.91,3.19,2.13,1176.27
1751917,OVAL,0.5,VVS2,H,EX,EX,EX,N,6.14,4.41,2.78,1881.82
1626463,OVAL,0.5,SI1,D,EX,EX,GD,N,5.96,4.45,2.78,1596.73
1611269,ROUND,0.8,VVS2,N,EX,EX,EX,N,5.91,5.94,3.68,1968.35
1658141,ROUND,0.81,SI2,K,EX,EX,EX,F,5.91,5.94,3.72,2104.83
1777999,ROUND,0.5,VS2,G,VG,EX,GD,N,5.11,5.2,3.01,2086.39
1776431,OVAL,0.5,VVS2,F,EX,EX,VG,N,6.84,4.35,2.59,2042.57
1800044,HEART,0.3,SI1,E,VG,EX,GD,F,4.19,4.63,2.75,895.21
1760734,OVAL,0.5,VS2,G,VG,EX,VG,F,6.83,4.43,2.62,1728.87
210515-175,PEAR,1.0,SI1,F,EX,EX,EX,N,8.52,5.54,3.44,6824.22
111000-6281,CUSHION,1.19,I2,FANCY,EX,VG,GD,M,5.97,5.59,3.8,3638.36
1791794,HEART,0.3,VS2,E,EX,EX,VG,N,4.05,4.71,2.8,1118.81
1778073,ROUND,0.52,SI1,I,EX,EX,EX,N,5.21,5.25,3.17,2081.59
1799812,EMERALD,0.38,VVS2,E,VG,EX,VG,N,4.93,3.4,2.35,1156.81
1796068,PEAR,0.73,VS1,G,EX,EX,VG,N,8.16,4.89,3.04,4395.96
1797915,ROUND,0.5,VS1,J,EX,EX,EX,N,5.14,5.16,3.08,2083.08
1636057,CUSHION,0.7,SI1,D,VG,EX,VG,N,5.1,4.79,3.3,2577.77
1597343,CUSHION,0.72,IF,Y-Z,EX,EX,GD,N,5.09,4.87,3.29,1330.5
1789010,EMERALD,0.4,VVS1,I,EX,VG,GD,N,4.87,3.49,2.37,1202.65
1663940,ROUND,0.61,SI2,F,EX,EX,EX,N,5.42,5.44,3.39,2324.57
1774620,PRINCESS,0.5,VS1,J,GD,EX,GD,N,4.21,4.15,3.25,1248.96
1773932,ROUND,0.5,VS2,D,VG,EX,VG,F,5.0,5.06,3.12,2351.7
211003-989,CUSHION,1.01,SI2,H,EX,EX,EX,N,5.63,5.53,3.76,3377.27
1659915,ROUND,0.5,SI2,I,VG,EX,VG,N,4.98,5.0,3.17,1520.79
1667155,CUSHION,0.53,VS1,I,EX,EX,VG,N,5.19,4.29,2.9,1424.37
1665360,ROUND,0.5,VS2,D,F,EX,FR,N,4.81,4.9,3.23,1984.06
211007-677,CUSHION,1.21,VVS1,U-V,EX,EX,EX,N,5.9,5.89,3.97,2700.18
201205-386,CUSHION,2.0,VVS2,U-V,EX,EX,VG,F,7.12,6.82,4.61,5988.19
1761933,PRINCESS,0.5,VS2,E,VG,EX,GD,N,4.26,4.14,3.08,1681.58
210041-522,CUSHION,1.2,SI1,K,VG,EX,EX,N,5.95,5.71,4.0,3624.45
1783144,PRINCESS,0.5,SI1,I,EX,EX,GD,F,4.29,4.27,3.1,1423.0
210034-134,CUSHION,0.96,VS2,K,EX,EX,VG,F,6.09,5.27,3.57,2419.01
1614381,ROUND,0.5,VVS1,H,EX,VG,EX,N,5.06,5.09,3.16,2568.5
212115-243,OVAL,1.0,SI2,M,VG,EX,GD,F,7.87,5.48,3.41,1750.19
1631678,ROUND,0.5,I1,G,EX,EX,EX,N,5.07,5.09,3.14,1534.52
1800623,EMERALD,0.41,VS1,G,EX,EX,VG,N,5.19,3.44,2.34,1408.65
1783051,PEAR,0.51,VS1,E,EX,EX,VG,F,7.39,4.31,2.72,2002.43
1785652,PRINCESS,0.5,VVS2,D,EX,EX,VG,F,4.25,4.22,3.07,1946.14
1630900,ROUND,0.5,SI1,K,EX,EX,EX,N,5.04,5.07,3.18,1538.95
1763548,ROUND,0.3,VS1,E,VG,EX,GD,N,4.29,4.34,2.58,1025.0
1662858,ROUND,0.59,SI1,J,EX,EX,EX,N,5.4,5.44,3.26,2040.2
1788054,OVAL,0.7,SI1,I,EX,EX,VG,N,6.78,5.06,3.18,2259.45
1650980,CUSHION,0.9,VVS2,J,EX,EX,VG,N,5.39,5.32,3.61,2736.16
1666848,ROUND,0.5,SI1,K,VG,EX,VG,F,4.93,4.97,3.17,1328.87
1733623,ROUND,0.52,SI1,F,EX,VG,EX,M,5.12,5.15,3.22,2090.5
1662891,ROUND,0.5,SI2,E,VG,EX,VG,N,4.99,5.05,3.15,2053.24
1767096,PEAR,0.5,SI1,D,VG,VG,GD,N,6.57,4.43,2.74,1585.22
1630161,OVAL,0.55,VVS2,FANCY,EX,VG,GD,N,5.9,4.26,2.76,1672.38
200761-77,ROUND,0.96,SI2,U-V,EX,EX,EX,F,6.26,6.3,3.92,2042.16
1657147,ROUND,0.5,VS2,E,F,VG,VG,N,4.86,4.92,3.26,2109.38
210525-76,PEAR,1.01,SI2,F,VG,VG,VG,N,8.29,5.63,3.54,5247.17
1778814,PRINCESS,0.42,VS1,F,EX,EX,VG,N,4.23,4.16,2.96,1462.32
1672925,OVAL,0.7,SI2,F,EX,EX,VG,F,7.1,5.03,3.0,2240.16
1667677,ROUND,0.5,VVS2,L,VG,GD,VG,N,4.94,5.01,3.16,1328.87
1762521,ROUND,0.5,SI2,E,EX,EX,VG,N,5.03,5.09,3.16,2067.07
1649330,PRINCESS,0.55,SI2,I,EX,EX,VG,N,4.51,4.49,3.25,1315.77
1658445,ROUND,0.5,VS1,G,EX,EX,VG,ST,5.1,5.16,3.11,2197.8
210129-37,PEAR,2.29,SI2,U-V,EX,EX,EX,F,10.85,7.22,4.5,6560.13
1774484,OVAL,0.5,SI1,G,EX,EX,VG,N,6.56,4.33,2.68,1647.77
1755270,ROUND,0.5,SI1,F,EX,EX,EX,N,5.09,5.11,3.13,2568.8
1778821,PRINCESS,0.3,VS1,F,EX,EX,GD,N,3.76,3.71,2.6,923.62
1633539,ROUND,0.5,SI1,J,EX,EX,VG,F,5.1,5.15,3.09,1514.71
1784480,ROUND,0.5,SI1,E,VG,EX,VG,F,4.94,4.99,3.18,2105.76
1623630,OVAL,0.5,SI2,E,EX,EX,VG,F,6.39,4.49,2.72,1318.52
200769-179,CUSHION,1.6,SI2,H,EX,VG,VG,VSL,6.71,6.46,4.3,5986.1
1777292,ROUND,0.3,SI1,G,EX,EX,VG,N,4.3,4.31,2.69,1025.51
1645987,CUSHION,0.8,VS2,J,VG,EX,VG,F,5.34,5.05,3.53,2095.55
1797748,ROUND,0.5,VVS1,J,EX,EX,EX,N,5.11,5.12,3.11,1985.92
200689-24,CUSHION,1.22,VS1,FANCY,EX,VG,VG,N,5.92,5.89,3.95,2433.77
1553657,CUSHION,0.8,SI1,H,EX,EX,GD,N,5.4,5.14,3.48,2178.56
1637685,ROUND,0.5,SI1,D,VG,VG,VG,F,4.92,4.98,3.19,2057.77
1639838,OVAL,0.5,SI2,J,EX,EX,VG,N,6.67,4.44,2.67,1127.36
1789934,HEART,0.3,VS2,I,EX,EX,VG,N,4.05,4.66,2.72,864.27
1774440,OVAL,0.52,VS1,F,EX,VG,VG,N,6.78,4.49,2.71,2158.87
1785704,PRINCESS,0.5,VS2,K,VG,VG,FR,N,4.3,4.24,3.16,1105.34
1659310,ROUND,0.9,VS2,O-P,EX,EX,EX,N,6.12,6.15,3.84,2079.3
1669508,EMERALD,0.5,VS1,J,VG,EX,GD,F,5.02,3.78,2.65,1292.53
1789988,OVAL,0.3,VS2,D,VG,EX,VG,F,5.1,3.78,2.35,967.71
1790102,OVAL,0.3,VVS2,FANCY,EX,VG,FR,F,5.34,3.76,2.1,923.08
1755230,ROUND,0.5,VS2,G,GD,EX,VG,N,4.94,4.98,3.2,2087.35
1635556,ROUND,0.52,SI1,I,EX,EX,EX,N,5.13,5.16,3.2,2040.57
1794356,EMERALD,0.31,VVS1,D,EX,EX,GD,N,4.66,3.24,2.15,1151.63
1778071,ROUND,0.53,SI1,I,EX,EX,EX,F,5.16,5.18,3.23,2071.35
1781561,OVAL,0.5,VS2,G,EX,EX,VG,N,6.08,4.53,2.82,1865.76
1653523,ROUND,0.5,SI1,I,EX,EX,EX,N,5.05,5.07,3.16,2040.22
1784874,ROUND,0.3,SI1,D,EX,EX,EX,F,4.33,4.35,2.6,1131.49
1785423,OVAL,0.5,VS2,F,VG,EX,GD,N,5.93,4.46,2.82,1731.56
1665414,ROUND,0.5,VS2,H,VG,EX,VG,ST,4.96,4.99,3.18,2036.9
1754867,EMERALD,0.31,VVS1,E,EX,EX,GD,N,4.83,3.14,2.13,1042.22
1778605,MARQUISE,0.4,SI1,H,GD,VG,VG,N,7.94,3.62,2.23,1014.76
1782442,ROUND,0.5,SI1,F,EX,VG,VG,N,5.04,5.1,3.18,2354.37
1763886,EMERALD,0.42,VVS1,H,EX,EX,VG,N,5.2,3.61,2.25,1412.05
1785703,PRINCESS,0.51,VS2,K,EX,EX,VG,M,4.47,4.46,3.23,1158.58
1789086,HEART,0.46,SI2,F,VG,EX,VG,N,4.66,5.16,3.12,1123.26
1638104,CUSHION,0.8,VS2,E,VG,EX,VG,N,5.46,4.99,3.46,3184.13
1648844,CUSHION,0.5,VS2,H,VG,VG,VG,N,4.63,4.34,3.03,1264.05
1642258,CUSHION,0.5,VS1,I,VG,EX,VG,N,4.45,4.35,3.05,1163.62
1759466,PRINCESS,0.5,VVS2,I,EX,EX,VG,F,4.43,4.35,3.15,1642.87
1756701,PRINCESS,0.53,SI2,F,EX,EX,VG,N,4.45,4.4,3.17,1552.57
1667797,ROUND,0.5,VS2,E,VG,VG,VG,N,4.92,4.98,3.19,2448.26
1761169,ROUND,0.5,SI1,D,VG,EX,GD,N,4.97,5.04,3.17,2112.7
1732223,ROUND,0.5,SI2,D,VG,EX,VG,N,4.92,4.96,3.18,2045.02
212001-432,CUSHION,1.0,VS2,K,VG,EX,VG,ST,5.56,5.52,3.81,2680.12
1780008,PRINCESS,0.4,VVS2,D,VG,VG,VG,N,4.03,3.96,2.94,1458.3
200688-354,ROUND,1.0,I1,O-P,EX,EX,EX,N,6.35,6.39,3.96,2111.38
1789945,HEART,0.3,SI2,F,EX,VG,GD,N,4.29,4.7,2.79,781.64
1760796,PRINCESS,0.51,VS1,E,EX,VG,VG,N,4.33,4.27,3.1,1925.69
1750388,OVAL,0.5,SI1,E,EX,VG,VG,N,6.09,4.49,2.84,1682.51
200689-17,CUSHION,1.2,VVS1,W-X,EX,EX,EX,N,6.2,5.74,3.86,2517.03
1667752,ROUND,0.5,VS1,J,F,VG,GD,N,4.77,4.86,3.23,1530.17
1616425,CUSHION,0.92,SI1,G,EX,EX,EX,N,5.55,5.4,3.67,3632.78
1783740,EMERALD,0.4,VS1,I,EX,EX,VG,M,4.99,3.64,2.28,1166.12
1784645,ROUND,0.4,SI1,E,EX,EX,VG,N,4.65,4.71,2.95,1445.29
1781530,OVAL,0.5,VS1,G,VG,EX,VG,N,5.99,4.45,2.8,1801.64
1794624,OVAL,0.5,VS1,E,EX,EX,VG,N,6.19,4.56,2.76,1972.25
1769665,HEART,0.34,VS2,G,EX,EX,VG,N,4.21,4.99,2.91,1022.92
1653121,PRINCESS,0.5,SI2,F,EX,EX,VG,N,4.35,4.29,3.1,1430.75
1668219,EMERALD,0.5,VVS2,J,VG,EX,GD,N,4.98,3.78,2.64,1263.99
1637741,ROUND,0.55,SI1,G,VG,EX,EX,F,5.22,5.24,3.23,2108.97
1783432,ROUND,0.51,SI2,H,EX,VG,EX,N,5.12,5.14,3.2,2078.18
1779559,ROUND,0.3,VS1,H,VG,VG,GD,N,4.35,4.38,2.68,1034.63
1574492,CUSHION,0.57,SI1,FANCY,EX,EX,GD,M,4.83,4.56,3.08,1214.05
1606712,CUSHION,0.9,VS1,I,EX,VG,VG,N,5.71,5.22,3.54,3475.48
1656602,OVAL,0.5,VS2,F,EX,EX,VG,N,6.47,4.43,2.73,1959.99
1793440,PRINCESS,0.31,VVS2,G,EX,EX,GD,N,3.81,3.76,2.63,926.91
1793210,HEART,0.31,SI1,F,EX,EX,VG,N,4.03,4.68,2.76,1002.83
1789048,EMERALD,0.3,VVS1,G,EX,EX,VG,N,4.71,3.16,2.02,1041.78
1786073,ROUND,0.5,VS1,J,EX,EX,EX,F,5.12,5.15,3.13,1985.09
202225-1017,CUSHION,1.1,SI1,U-V,EX,EX,EX,N,5.91,5.66,3.84,2854.35
1761940,PRINCESS,0.5,VS2,F,EX,EX,GD,N,4.5,4.48,3.24,1732.44
1782713,EMERALD,0.3,VVS1,E,VG,EX,GD,N,4.82,3.1,2.11,1041.82
1786578,HEART,0.3,SI1,F,GD,VG,GD,F,4.14,4.53,2.75,864.27
1740381,PRINCESS,0.3,VS1,E,EX,EX,VG,N,3.77,3.73,2.65,927.73
1776948,ROUND,0.5,SI1,F,VG,EX,VG,N,4.98,5.03,3.12,2323.97
1600138,OVAL,0.5,VS1,E,EX,VG,VG,M,6.49,4.33,2.67,1620.97
1659875,ROUND,0.5,SI2,D,EX,EX,EX,F,5.1,5.13,3.17,1984.06
1660173,CUSHION,0.5,VVS1,G,EX,EX,VG,M,4.73,4.31,2.9,1524.32
1640441,ROUND,0.5,SI2,F,EX,EX,EX,N,5.06,5.09,3.16,2092.26
1631448,OVAL,0.81,SI2,M,EX,EX,EX,ST,7.61,5.09,3.07,983.07
1793428,PRINCESS,0.4,VVS1,F,EX,EX,GD,N,4.17,4.13,2.91,1418.92
1757720,ROUND,0.5,SI1,I,EX,EX,EX,N,5.1,5.12,3.12,2058.47
1789296,PRINCESS,0.4,VS1,F,EX,EX,VG,N,4.04,4.01,2.91,1453.4
1799217,ROUND,0.5,SI1,E,VG,VG,GD,N,4.94,5.01,3.16,2084.78
1781723,PRINCESS,0.59,SI2,F,VG,EX,GD,N,4.59,4.52,3.36,1446.78
1784446,ROUND,0.5,VS2,J,VG,EX,GD,F,5.04,5.1,3.14,1508.36
1658718,ROUND,0.5,SI2,D,EX,EX,EX,N,5.11,5.13,3.14,2099.04
1608375,CUSHION,0.91,SI1,M,EX,EX,EX,F,6.09,5.11,3.47,1393.76
1659465,ROUND,0.5,VVS1,J,EX,EX,EX,F,5.15,5.17,3.11,2098.28
1666093,OVAL,0.53,SI2,D,EX,VG,VG,F,7.1,4.48,2.68,1650.76
202182-1289,CUSHION,1.0,SI2,F,EX,EX,VG,F,6.01,5.46,3.56,3180.61
1763973,HEART,0.3,SI1,F,VG,EX,VG,N,4.04,4.73,2.62,855.14
1794375,EMERALD,0.36,VVS2,D,EX,EX,GD,N,4.93,3.42,2.29,1152.06
201204-106,CUSHION,1.11,VVS2,S-T,EX,EX,EX,ST,6.03,5.7,3.83,2107.75
1649318,PRINCESS,0.5,VS2,J,EX,EX,VG,N,4.28,4.24,3.08,1283.0
1643259,ROUND,0.5,SI1,F,VG,EX,VG,F,5.14,5.21,3.09,2109.38
1575612,CUSHION,0.8,VS1,H,EX,EX,EX,N,5.57,5.05,3.38,2784.64
1609780,CUSHION,0.8,VS2,I,VG,EX,VG,N,5.6,4.95,3.47,2119.15
1585621,CUSHION,0.9,VS2,J,EX,VG,EX,N,5.47,5.4,3.57,2566.67
201196-18,CUSHION,3.02,VVS1,H,EX,EX,EX,ST,8.94,7.67,5.2,39944.72
1771319,HEART,0.31,VVS2,G,VG,EX,VG,N,4.13,4.76,2.73,1058.38
1797390,OVAL,0.5,VS1,F,EX,EX,GD,F,6.07,4.49,2.75,1822.67
1770313,ROUND,0.5,VS2,I,VG,EX,VG,N,4.92,4.99,3.2,2095.77
1615056,CUSHION,0.8,VS1,I,EX,EX,VG,N,5.3,5.21,3.54,2422.26
1761833,OVAL,0.4,VS2,G,EX,VG,GD,N,5.8,4.01,2.49,1267.5
1771210,EMERALD,0.34,VS1,E,EX,EX,VG,N,4.68,3.45,2.23,1066.63
1785713,PRINCESS,0.53,SI1,I,EX,EX,EX,N,4.5,4.45,3.23,1548.18
1788749,ROUND,0.5,SI2,F,EX,EX,EX,N,5.06,5.09,3.14,1960.6
1799900,EMERALD,0.3,VS2,F,VG,GD,GD,N,4.41,3.25,2.24,904.35
1765589,EMERALD,0.4,VVS1,E,VG,EX,GD,N,5.42,3.45,2.1,1431.11
1619457,CUSHION,0.8,VVS2,I,EX,VG,GD,N,5.36,5.14,3.44,2200.95
1643238,ROUND,0.5,SI1,E,EX,EX,VG,N,5.02,5.07,3.16,2304.0
1788728,ROUND,0.5,SI1,I,EX,EX,EX,F,5.08,5.1,3.17,1985.09
1771156,EMERALD,0.4,VS1,H,EX,EX,GD,N,5.21,3.54,2.34,1261.48
1789923,HEART,0.3,VS2,D,VG,EX,GD,F,4.02,4.67,2.69,1041.78
1763984,MARQUISE,0.52,VS1,D,EX,EX,VG,M,8.56,4.23,2.48,1983.2
1648838,CUSHION,0.5,VS1,I,EX,EX,VG,M,4.44,4.43,3.01,1214.62
1789058,EMERALD,0.31,VS1,E,EX,EX,VG,N,4.8,3.14,2.13,1065.24
1791321,PRINCESS,0.3,SI1,H,VG,EX,GD,N,3.77,3.69,2.53,794.37
1787261,ROUND,0.5,SI2,F,EX,VG,EX,N,5.09,5.12,3.19,2070.35
1638263,OVAL,0.51,VVS1,D,EX,EX,EX,N,6.96,4.4,2.62,2299.95
1658635,ROUND,0.5,SI1,E,GD,EX,VG,N,5.18,5.21,2.96,2024.71
1668852,ROUND,0.5,SI1,I,VG,VG,GD,F,4.96,5.01,3.2,1532.76
1634090,CUSHION,0.53,VS2,L,EX,EX,VG,N,4.87,4.43,2.92,973.58
201199-142,CUSHION,1.2,VVS1,H,VG,EX,VG,M,6.88,5.94,3.96,6176.57
1747928,EMERALD,0.4,VS2,F,VG,EX,VG,N,4.68,3.52,2.46,1201.96
1643611,MARQUISE,0.5,VVS1,D,EX,EX,VG,M,7.78,4.27,2.63,1974.76
1733711,ROUND,0.55,SI2,G,EX,EX,EX,N,5.31,5.33,3.19,2088.42
1800860,OVAL,0.5,SI2,H,EX,EX,VG,M,6.78,4.26,2.61,1352.05
1657392,ROUND,0.5,SI2,F,EX,EX,EX,N,5.13,5.16,3.1,2049.78
1796222,PRINCESS,0.4,VS2,E,VG,EX,VG,N,3.98,3.92,2.91,1315.53
1799767,EMERALD,0.4,VS1,G,VG,EX,GD,M,4.71,3.52,2.43,1187.06
1745711,ROUND,0.5,SI1,J,GD,EX,VG,N,4.87,4.93,3.16,1487.23
1800782,HEART,0.31,SI1,E,EX,EX,VG,F,4.23,4.69,2.62,979.25
210451-347,PEAR,1.01,SI1,F,EX,EX,EX,N,8.59,5.67,3.47,6068.45
1777411,EMERALD,0.41,VS2,F,VG,EX,FR,N,5.22,3.68,2.19,1208.28
1608816,PRINCESS,0.6,VS1,I,EX,EX,EX,N,4.47,4.44,3.24,1816.83
1741890,EMERALD,0.42,VVS2,G,EX,EX,VG,M,5.06,3.71,2.35,1137.37
1774622,PRINCESS,0.51,VS1,K,EX,EX,VG,N,4.4,4.32,3.13,1248.17
200715-160,CUSHION,1.21,SI1,W-X,EX,EX,VG,N,6.16,5.96,3.76,2394.42
1797545,PRINCESS,0.51,VS1,J,EX,EX,VG,N,4.28,4.22,3.08,1510.2
1642234,CUSHION,0.81,VS1,H,EX,EX,VG,N,5.27,5.17,3.5,2820.67
1769529,EMERALD,0.4,SI1,G,EX,EX,VG,N,4.95,3.73,2.28,1162.09
1611492,ROUND,0.52,VVS1,J,EX,EX,EX,N,5.21,5.24,3.15,2038.02
1668452,ROUND,0.6,VS2,FANCY,EX,EX,EX,N,5.45,5.46,3.27,1973.48
1765198,PRINCESS,0.5,VVS2,F,EX,VG,GD,F,4.37,4.35,3.15,1721.32
212145-531,PEAR,1.0,SI2,H,VG,VG,VG,N,8.92,5.5,3.42,4441.26
1791706,ROUND,0.31,SI2,G,EX,EX,EX,N,4.31,4.34,2.7,974.56
1639073,ROUND,0.53,VS2,J,EX,EX,EX,N,5.17,5.2,3.2,1983.44
1787967,HEART,0.3,SI1,D,VG,EX,VG,N,3.93,4.58,2.76,984.43
1663252,EMERALD,0.51,VVS2,K,EX,EX,VG,N,5.3,3.92,2.5,1202.1
200656-1050,CUSHION,1.2,SI2,G,EX,EX,VG,F,5.92,5.91,4.0,3425.25
1794668,OVAL,0.34,VVS2,E,EX,EX,VG,N,5.73,3.92,2.35,1183.24
1784071,PRINCESS,0.4,VS1,F,EX,EX,VG,N,4.22,4.15,2.79,1452.81
1761996,OVAL,0.71,SI2,FANCY,EX,EX,VG,N,6.46,4.78,3.01,1404.71
1789695,ROUND,0.34,VS2,F,EX,EX,EX,N,4.45,4.47,2.79,1212.64
1753698,ROUND,0.54,VS1,I,EX,EX,EX,ST,5.2,5.24,3.24,2024.48
211007-718,CUSHION,1.36,VVS2,U-V,EX,EX,VG,M,6.32,5.99,4.04,3215.28
1791217,OVAL,0.3,VS2,E,EX,VG,GD,N,5.8,3.73,2.21,969.79
1778810,PRINCESS,0.5,SI2,G,VG,EX,VG,N,4.35,4.24,3.14,1405.34
1777492,HEART,0.33,VS2,F,EX,EX,VG,N,4.3,4.78,2.69,1132.79
1787925,HEART,0.31,VS1,D,EX,EX,GD,F,3.98,4.73,2.82,1103.42
1646816,ROUND,0.51,VS1,J,EX,EX,EX,N,5.08,5.12,3.18,2059.12
1772177,ROUND,0.4,VS2,G,GD,EX,GD,N,4.66,4.71,2.85,1329.02
201209-957,CUSHION,1.03,VS2,J,EX,EX,EX,N,6.19,5.37,3.65,3663.2
1763317,ROUND,0.5,VS2,F,GD,VG,VG,N,4.85,4.9,3.2,2094.84
1784862,ROUND,0.3,VS2,J,VG,VG,GD,M,4.25,4.31,2.64,836.89
1795900,HEART,0.3,SI1,D,EX,EX,GD,F,3.98,4.73,2.81,1047.87
1781606,OVAL,0.31,VVS2,G,EX,VG,GD,N,5.9,3.7,2.29,963.03
201165-267,CUSHION,1.0,VS1,F,EX,EX,GD,F,5.84,5.47,3.71,4499.39
1672928,OVAL,0.75,SI2,J,EX,EX,VG,N,8.0,5.02,2.92,2355.76
1672816,ROUND,0.5,SI1,I,VG,EX,VG,M,5.01,5.04,3.18,1532.76
1666881,ROUND,0.5,SI2,F,EX,EX,EX,N,5.07,5.08,3.17,2096.53
203221-1598,OVAL,1.02,SI1,L,EX,VG,VG,ST,7.84,5.74,3.48,2237.16
200713-66,CUSHION,1.2,VS1,I,EX,EX,VG,N,6.22,5.77,3.9,5298.17
1773478,EMERALD,0.41,VVS1,F,EX,EX,VG,F,4.97,3.8,2.41,1290.11
1611429,ROUND,0.75,SI2,J,EX,EX,EX,F,5.76,5.79,3.64,2040.7
1787029,ROUND,0.5,VS1,J,EX,EX,EX,N,5.05,5.08,3.17,2048.36
1659082,OVAL,0.5,VS2,D,EX,VG,VG,N,6.53,4.4,2.72,1861.34
1746075,EMERALD,0.3,VS1,F,EX,VG,VG,N,4.52,3.31,2.18,902.81
1645743,ROUND,0.53,VS1,J,EX,EX,EX,F,5.14,5.16,3.23,2047.5
1779277,ROUND,0.5,SI2,F,VG,EX,VG,N,5.01,5.07,3.08,2066.92
1754988,PRINCESS,0.51,VS1,F,EX,EX,VG,N,4.46,4.39,3.11,1782.61
1782813,MARQUISE,0.3,VS1,D,EX,EX,VG,F,7.08,3.52,2.07,1035.13
1775630,PRINCESS,0.34,VS2,H,EX,VG,GD,N,3.87,3.83,2.75,936.77
1658905,CUSHION,0.9,SI2,H,EX,EX,VG,ST,5.72,5.3,3.56,2653.81
1593561,CUSHION,0.5,VVS1,I,EX,EX,VG,N,4.63,4.33,2.92,1320.14
1800777,HEART,0.31,VS2,I,EX,EX,VG,F,4.24,4.63,2.65,861.93
1663850,ROUND,0.5,SI1,D,VG,EX,VG,N,5.03,5.06,3.16,2304.07
1766954,HEART,0.3,SI1,D,VG,VG,GD,N,4.04,4.79,2.67,905.91
1795349,ROUND,0.5,SI1,I,EX,EX,EX,N,5.15,5.18,3.06,2105.05
1752907,EMERALD,0.4,VS2,E,VG,EX,VG,N,4.75,3.59,2.49,1204.73
1659577,ROUND,0.5,VS1,G,VG,EX,VG,ST,4.97,5.02,3.22,2197.8
1741648,ROUND,0.5,SI2,F,EX,EX,VG,N,5.06,5.11,3.16,2046.62
